Date,Adj Close,Exponential_moving_average,BB_UPPER,BB_MIDDLE,BB_LOWER
1981-03-04,0.08981844037771225,0.1158917397902967,0.1297817307106463,0.1174943994730711,0.10520706823549589
1981-03-05,0.08938665688037872,0.11581599098790996,0.12818995978272602,0.11688054911792278,0.10557113845311955
1981-03-06,0.08852307498455048,0.11553219146998935,0.12632312532626702,0.1162108987569809,0.10609867218769477
1981-03-09,0.08161436766386032,0.11351954998448441,0.12455520467332042,0.11506694927811623,0.10557869388291204
1981-03-10,0.07772747427225113,0.1109048361195959,0.12501432831554843,0.11400664933025836,0.10299897034496829
1981-03-11,0.07470490783452988,0.10803186468630166,0.1256527396109672,0.1127510491758585,0.0998493587407498
1981-03-12,0.07772747427225113,0.10651469040004682,0.125667461617686,0.11188604906201363,0.09810463650634127
1981-03-13,0.0768638327717781,0.10507775130843226,0.12569187836952014,0.11102109923958778,0.0963503201096554
1981-03-16,0.07988721877336502,0.10470960143325388,0.12549543611464667,0.11049099937081337,0.09548656262698009
1981-03-17,0.08377336710691452,0.10541948147990796,0.12482081819289267,0.1100724995136261,0.09532418083435953
1981-03-18,0.0889548659324646,0.10732658606594754,0.12365997390254604,0.10973764955997467,0.0958153252174033
1981-03-19,0.08809128403663635,0.1086290693640572,0.12359494664163079,0.1097097497433424,0.095824552845054
1981-03-20,0.0889548659324646,0.10989425593240941,0.12410427165308233,0.11004454977810382,0.09598482790312532
1981-03-23,0.09240996837615967,0.11179940502192252,0.12518964706417834,0.1105188999325037,0.09584815280082906
1981-03-24,0.09197814762592316,0.1132119248675683,0.12612404219181358,0.11116065010428429,0.09619725801675498
1981-03-25,0.09025020152330399,0.11389533938959438,0.12650599789670652,0.11135594993829727,0.096205901979888
1981-03-26,0.08852307498455048,0.11399567088146786,0.12650599789670652,0.11135594993829727,0.096205901979888
1981-03-27,0.08550051599740982,0.11329473666929499,0.12575974685885669,0.11096529997885227,0.09617085309884785
1981-03-30,0.08550051599740982,0.11273398932081596,0.12486657586295224,0.11054674983024597,0.09622692379753969
1981-03-31,0.08463688939809799,0.11206219142042949,0.1241353129383124,0.11015609987080097,0.09617688680328954
1981-04-01,0.08377336710691452,0.11130155308035848,0.12348294135324818,0.10976549983024597,0.09604805830724376
1981-04-02,0.0911145955324173,0.11259044310318993,0.12382596144718218,0.10987715013325214,0.0959283388193221
1981-04-03,0.09154640883207321,0.11373315437505305,0.12439233479730247,0.11007250025868416,0.09575266572006585
1981-04-06,0.08981844037771225,0.11420072364941469,0.12498968202877064,0.11060260012745857,0.09621551822614649
1981-04-07,0.0889548659324646,0.11435157903806857,0.1250044217592285,0.111328050121665,0.09765167848410149
1981-04-08,0.0932735800743103,0.11558846315524078,0.1248887761173291,0.1125278502702713,0.10016692442321351
1981-04-09,0.0950007364153862,0.11702437049408101,0.12542922477794063,0.11364395022392274,0.10185867566990484
1981-04-10,0.09629608690738678,0.1185078971421561,0.12556102530615684,0.1148995503783226,0.10423807545048834
1981-04-13,0.09629608690738678,0.11969471845578483,0.12593323120876168,0.11595980040729045,0.10598636960581924
1981-04-14,0.09629608690738678,0.12064417550359575,0.12673764097283421,0.11676895059645176,0.1068002602200693
1981-04-15,0.09154640883207321,0.12017614026166311,0.12688929392208534,0.11693640053272247,0.1069835071433596
1981-04-16,0.08636410534381866,0.11846231224932872,0.1269720837097535,0.11682480052113534,0.1066775173325172
1981-04-20,0.0889548659324646,0.1177608499132551,0.1269720837097535,0.11682480052113534,0.1066775173325172
1981-04-21,0.0950007364153862,0.11876227988663032,0.12742616376766305,0.11699220053851604,0.10655823730936903
1981-04-22,0.09845509380102158,0.12045622395886646,0.12878912448178748,0.11741070039570331,0.10603227630961914
1981-04-23,0.10104582458734512,0.12248097779592149,0.13090679646743075,0.11810825020074844,0.10530970393406615
1981-04-24,0.10018224269151688,0.12387758233113005,0.1324873667520384,0.11886160038411617,0.10523583401619392
1981-04-27,0.09931866824626923,0.12477166444517923,0.13341093683954244,0.11975445002317428,0.10609796320680612
1981-04-28,0.09759145230054855,0.12504053008941046,0.13374115270116999,0.12053569965064526,0.10733024660012051
1981-04-29,0.09629608690738678,0.12492082480492486,0.13349492605633098,0.12128904983401298,0.10908317361169498
1981-04-30,0.09802330285310745,0.12527145913381763,0.1329696770006582,0.1222097996622324,0.1114499223238066
1981-05-01,0.09802330285310745,0.12555196659686907,0.13337705142596676,0.12265619933605194,0.11193534724613713
1981-05-04,0.09759145230054855,0.12566477181058933,0.133668785566628,0.12304679900407792,0.11242481244152783
1981-05-05,0.09715971350669861,0.12564341820511124,0.13366817951543403,0.12352114915847778,0.11337411880152153
1981-05-06,0.09456895291805267,0.12495673525107145,0.13322851798758903,0.12388389930129051,0.114539280614992
1981-05-07,0.09586432576179504,0.1247421881776479,0.13326239250737598,0.12405129931867123,0.1148402061299665
1981-05-08,0.09672792255878448,0.12479375054212502,0.13336260428224572,0.12416289933025837,0.11496319437827102
1981-05-11,0.09456895291805267,0.12427700112076848,0.1332908142878254,0.12405129931867123,0.11481178434951704
1981-05-12,0.09456895291805267,0.12386360158370263,0.1332132003719347,0.12393969930708408,0.11466619824223345
1981-05-13,0.09413713216781616,0.12342128119740972,0.13312567872903508,0.12380019910633563,0.1144747194836362
1981-05-14,0.09284176677465439,0.12273262559866477,0.1330299949678517,0.12388389930129051,0.11473780363472931
1981-05-15,0.0950007364153862,0.12273970043258355,0.1315743386864899,0.12444194927811622,0.11730955986974254
1981-05-18,0.09672792255878448,0.1231917603460823,0.13050536673396773,0.12494419924914837,0.11938303176432902
1981-05-19,0.0950007364153862,0.12310700823051494,0.13050536673396773,0.12494419924914837,0.11938303176432902
1981-05-20,0.09802330285310745,0.12382040587413093,0.13043457242889295,0.12491629905998707,0.11939802569108118
1981-05-21,0.10363738983869553,0.1258421245602944,0.1314619096827519,0.1250837493687868,0.1187055890548217
1981-05-22,0.10838708281517029,0.12868709889163013,0.13470900279248504,0.12561389915645121,0.11651879552041737
1981-05-26,0.10795534402132034,0.13085148058027016,0.13714842878603126,0.126171949878335,0.11519547097063873
1981-05-27,0.11400041729211807,0.13414538460329137,0.14172060780353382,0.1272322002798319,0.11274379275612997
1981-05-28,0.11400041729211807,0.1367805078216977,0.14533860746601665,0.12837615013122558,0.1114136927964345
1981-05-29,0.1144322082400322,0.13900020715306183,0.14847472717699495,0.12943640053272248,0.11039807388845002
1981-06-01,0.1144322082400322,0.14077596661814853,0.15117815084121117,0.13049665093421936,0.10981515102722755
1981-06-02,0.10881888121366501,0.14074577329451873,0.15227121082406778,0.13122210130095482,0.11017299177784187
1981-06-03,0.10881888121366501,0.14072161863561491,0.15324831789286797,0.1319754511117935,0.11070258433071906
1981-06-04,0.11097785830497742,0.14126029571148696,0.15437288089809748,0.13303570114076138,0.11169852138342529
1981-06-05,0.10925071686506271,0.14124483732583473,0.15507769708986072,0.13390065133571624,0.11272360558157177
1981-06-08,0.10536455363035202,0.14022806976796912,0.15523256496201884,0.13445870131254195,0.11368483766306507
1981-06-09,0.10752354562282562,0.1399726565246716,0.15532738854487887,0.13529575131833554,0.11526411409179221
1981-06-10,0.10881888121366501,0.14010312521973742,0.15539008119456407,0.13621650114655495,0.11704292109854582
1981-06-11,0.11356863379478455,0.14143509955819147,0.1559042886514103,0.1374720510095358,0.11903981336766131
1981-06-12,0.1122732162475586,0.14216587973925077,0.1554875040094022,0.13872760087251662,0.12196769773563104
1981-06-15,0.11184143275022507,0.14263890312745278,0.15496092407650425,0.13981575071811675,0.12467057735972924
1981-06-16,0.10968246310949326,0.14245932103502032,0.15410622376001576,0.1406528003513813,0.12719937694274686
1981-06-17,0.10795534402132034,0.1418692582949579,0.15202453989961792,0.1414898507297039,0.1309551615597899
1981-06-18,0.10752354562282562,0.1412856073462628,0.15013722849125177,0.1421037010848522,0.13407017367845264
1981-06-19,0.10450097173452377,0.14003748725125467,0.1499662537829145,0.14215950146317483,0.13435274914343515
1981-06-22,0.10061406344175339,0.13803439065034576,0.15114281686188683,0.1416572518646717,0.1321716868674566
1981-06-23,0.10234121978282928,0.1368783134159674,0.15164173714492357,0.14129450172185898,0.13094726629879438
1981-06-24,0.09975044429302216,0.13528385006882568,0.15169453662427987,0.14037375152111053,0.1290529664179412
1981-06-25,0.10190941393375397,0.1345662801941062,0.1510503684116059,0.13959250152111052,0.12813463463061514
1981-06-26,0.10061406344175339,0.13365742500462727,0.15022150766421663,0.1386996515095234,0.12717779535483018
1981-06-29,0.09715971350669861,0.13203754076034693,0.14967194805419992,0.13758360147476195,0.12549525489532398
1981-06-30,0.08981844037771225,0.12884423274732312,0.1516942300233047,0.1363559015095234,0.12101757299574208
1981-07-01,0.0889548659324646,0.12606638631372982,0.15298641512252692,0.13507240153849126,0.11715838795445559
1981-07-02,0.0889548659324646,0.12384410916685523,0.1532181393690239,0.13364940136671066,0.11408066336439741
1981-07-06,0.08593228459358215,0.1212850866231875,0.15379820413165235,0.13214270099997522,0.1104871978682981
1981-07-07,0.08679589629173279,0.11946106861142763,0.15425648586284085,0.1309429008513689,0.10762931583989693
1981-07-08,0.09025020152330399,0.11889465429471689,0.15365769579279626,0.12982680052518844,0.10599590525758061
1981-07-09,0.08334152400493622,0.11665592414607011,0.1533801422887403,0.1281806007027626,0.1029810591167849
1981-07-10,0.0768638327717781,0.11319073943272748,0.15252731625619806,0.12580895088613034,0.09909058551606262
1981-07-13,0.07859183847904205,0.11086519138396195,0.15082517185642005,0.12363265082240105,0.09644012978838204
1981-07-14,0.08204616606235504,0.10989755303764671,0.14811079168886623,0.12170745097100735,0.09530411025314847
1981-07-15,0.08420516550540924,0.1096814431635883,0.14528454606507785,0.12006125152111054,0.09483795697714323
1981-07-16,0.08636410534381866,0.11006655457721923,0.1424030970520939,0.11866615116596221,0.09492920527983054
1981-07-17,0.08938665688037872,0.1111558430441759,0.1392457298529844,0.11749425083398819,0.095742771814992
1981-07-20,0.08334152400493622,0.11046487514563735,0.13663556708472266,0.11612705066800118,0.0956185342512797
1981-07-21,0.0829097256064415,0.10980050007016133,0.13476782293918269,0.11498310044407845,0.0951983779489742
1981-07-22,0.07815922796726227,0.10804119946170385,0.1323810601362685,0.11342060007154942,0.09446014000683034
1981-07-23,0.08031895756721497,0.10719195945349165,0.13010616464004385,0.11216505020856857,0.09422393577709329
1981-07-24,0.0829097256064415,0.10718216751644473,0.12644676921139936,0.11093740016222,0.09542803111304066
1981-07-27,0.08636410534381866,0.10806713405950436,0.12268104798352776,0.11001664996147156,0.09735225193941537
1981-07-28,0.08334152400493622,0.1079939079579001,0.11948285963906818,0.10912379994988441,0.09876474026070065
1981-07-29,0.08204616606235504,0.10760052629679723,0.11852646882111192,0.10862159989774227,0.09871673097437261
1981-07-30,0.0850687026977539,0.10806702030396687,0.11784458961455203,0.10837049968540668,0.09889640975626134
1981-07-31,0.08636410534381866,0.10877501628952206,0.1172980506488134,0.10820309966802596,0.09910814868723852
1981-08-03,0.08550051599740982,0.10911821305479194,0.11723675456123743,0.1081751998513937,0.09911364514154998
1981-08-04,0.08679589629173279,0.10972756975671122,0.11723675456123743,0.1081751998513937,0.09911364514154998
1981-08-05,0.08938665688037872,0.11088465518776948,0.11697312616840982,0.10811939984560012,0.09926567352279042
1981-08-06,0.08722767233848572,0.11125232421973845,0.11745608446313896,0.10837049968540668,0.09928491490767441
1981-08-07,0.08722767233848572,0.11154645944531362,0.11725242939919195,0.10904014967381954,0.10082786994844714
1981-08-10,0.08722767233848572,0.11178176762577376,0.11716227051462971,0.10959814973175526,0.1020340289488808
1981-08-11,0.08463688939809799,0.11130041410061901,0.11714278162026784,0.10976554974913597,0.10238831787800409
1981-08-12,0.0829097256064415,0.11046893123414664,0.11714191555025355,0.1096818495541811,0.10222178355810865
1981-08-13,0.08031895756721497,0.10913414487144588,0.11713508327943935,0.1092912495136261,0.10144741574781284
1981-08-14,0.07902360707521439,0.10773151649158191,0.11651544789366433,0.10862164981663228,0.10072785173960022
1981-08-17,0.07643207907676697,0.10593961255249175,0.11721504048097611,0.10817519947886467,0.09913535847675323
1981-08-18,0.07470490783452988,0.10405968935487106,0.1180763309390042,0.10764504931867122,0.09721376769833824
1981-08-19,0.07384130358695984,0.10233255077360023,0.11879591791311865,0.10736604928970336,0.09593618066628808
1981-08-20,0.07470490783452988,0.10117403993175786,0.119335271087017,0.10700329914689063,0.09467132720676427
1981-08-21,0.06952337920665741,0.09890803260935437,0.1206611258444953,0.1061383493244648,0.09161557280443429
1981-08-24,0.06520464271306992,0.09597902546988402,0.12201898718828863,0.10477114915847778,0.08752331112866693
1981-08-25,0.06693265587091446,0.09408242097033243,0.12271772296355263,0.10371089912950993,0.08470407529546722
1981-08-26,0.06563645601272583,0.09223013691531166,0.12339953013630195,0.10265059918165206,0.08190166822700218
1981-08-27,0.06606829911470413,0.09085990893782414,0.12323593797025877,0.1014228992164135,0.07960986046256822
1981-08-28,0.06952337920665741,0.09065672781420739,0.12217996876078303,0.10033474937081337,0.0784895299808437
1981-08-31,0.06952337920665741,0.09049418291531398,0.12107807909914305,0.09930239953100681,0.07752671996287057
1981-09-01,0.07384130358695984,0.09148014562195457,0.11943117937882491,0.09846534952521324,0.07749951967160157
1981-09-02,0.07513672113418579,0.09260371656708652,0.11691484469892874,0.09754459969699383,0.07817435469505893
1981-09-03,0.0712505355477333,0.09249817396396585,0.11463717966742168,0.09651224985718727,0.07838732004695287
1981-09-04,0.07038700580596924,0.09219053985829503,0.1119979839708804,0.09542410001158715,0.07885021605229389
1981-09-08,0.06822799891233444,0.09138643177076461,0.1089078652961147,0.09419644996523857,0.07948503463436245
1981-09-09,0.06822799891233444,0.09074314530074026,0.10620661161954238,0.09313619993627072,0.08006578825299905
1981-09-10,0.06865979731082916,0.09034011688136599,0.10361956334968818,0.0922154501080513,0.08081133686641441
1981-09-11,0.06779620796442032,0.08979449412269229,0.10158126273130262,0.09140630029141902,0.08123133785153543
1981-09-14,0.06563645601272583,0.08879979543719956,0.099779249954657,0.09054130017757415,0.0813033504004913
1981-09-15,0.06390927731990814,0.0875576364424568,0.098767331736215,0.08973215036094188,0.08069696898566876
1981-09-16,0.06261390447616577,0.0862291084668431,0.09820693437229377,0.08895090036094189,0.07969486634959
1981-09-17,0.06088673695921898,0.08471988604000358,0.09791683714621878,0.08811385035514832,0.07831086356407786
1981-09-18,0.061318542808294296,0.08362410885517715,0.09697388604369409,0.08724890053272247,0.07752391502175085
1981-09-21,0.06175035238265991,0.0828590863738451,0.0969338897241711,0.0867466501891613,0.07655941065415152
1981-09-22,0.058295994997024536,0.08135426978619843,0.0976606246662721,0.08630025051534176,0.07493987636441143
1981-09-23,0.05700060725212097,0.07981561573626161,0.09834501585085799,0.08565850034356118,0.07297198483626437
1981-09-24,0.05656879022717476,0.07847309322978308,0.09894855459765672,0.08507260046899319,0.07119664634032966
1981-09-25,0.04922754690051079,0.07550167460700075,0.10085039517878493,0.08398445062339306,0.0671185060680012
1981-09-28,0.04965933412313461,0.07323613897530397,0.10148704637839728,0.08270095027983189,0.0639148541812665
1981-09-29,0.052250076085329056,0.07209331053946941,0.10121737669579109,0.08158484995365142,0.061952323211511756
1981-09-30,0.052681904286146164,0.07129064854744696,0.09959911596889208,0.08021765016019344,0.06083618435149481
1981-10-01,0.052681904286146164,0.070648518953829,0.09714620025011832,0.07876675017178059,0.060387300093442856
1981-10-02,0.05700060725212097,0.07125101507036606,0.095236540200502,0.07784599997103214,0.06045545974156229
1981-10-05,0.058727774769067764,0.07217941200994428,0.09336036478227729,0.07709264978766442,0.06082493479305155
1981-10-06,0.058295994997024536,0.07281053029507777,0.09186912507333389,0.07645089998841285,0.06103267490349182
1981-10-07,0.06175035238265991,0.07420822352576559,0.09053858575130207,0.07603234983980656,0.061526113928311046
1981-10-08,0.06390927731990814,0.07588437891330962,0.08933245953330078,0.0757253997027874,0.06211833987227401
1981-10-09,0.06434106081724167,0.07733690248987393,0.08841696598054977,0.07550214938819408,0.06258733279583839
1981-10-12,0.06650085002183914,0.07905712182967915,0.08865092953266393,0.07555799931287766,0.06246506909309138
1981-10-13,0.06650085002183914,0.08043329730152332,0.0892747085716054,0.07572544924914837,0.06217618992669134
1981-10-14,0.06261390447616577,0.08052963715409632,0.0892747085716054,0.07572544924914837,0.06217618992669134
1981-10-15,0.06390927731990814,0.0809415098159742,0.08975902544350856,0.07592074945569038,0.062082473467872205
1981-10-16,0.06304572522640228,0.08104780792230222,0.0900185778461627,0.07603234946727752,0.062046121088392345
1981-10-19,0.06434106081724167,0.081467645697068,0.09045338722592412,0.07619974948465824,0.06194611174339236
1981-10-20,0.06779620796442032,0.0826965171752539,0.09194109209449344,0.07681359946727753,0.06168610684006162
1981-10-21,0.06779620796442032,0.08367961435780262,0.09329875315662534,0.07751114964485169,0.06172354613307804
1981-10-22,0.06736436486244202,0.08435449134719639,0.09440377815034359,0.0782086994498968,0.062013620749450014
1981-10-23,0.06563645601272583,0.08444779321680283,0.09416596986951319,0.07926894947886468,0.06437192908821616
1981-10-26,0.06563645601272583,0.08452243471248799,0.09356604128187214,0.08030129969120026,0.06703655810052837
1981-10-27,0.06693265587091446,0.0849171483644156,0.09332730909124638,0.08125,0.06917269090875362
1981-10-28,0.0690915659070015,0.08579091859883535,0.0931826241551837,0.08231029994785785,0.071437975740532
1981-10-29,0.06822799891233444,0.08626673476319686,0.09217796512055099,0.08331479988992214,0.0744516346592933
1981-10-30,0.0690915659070015,0.08687058771786035,0.09208804453926431,0.08409604988992214,0.07610405524057998
1981-11-02,0.0690915659070015,0.08735367008159114,0.0920792607743372,0.084765699878335,0.0774521389823328
1981-11-03,0.06822799891233444,0.08751693594940149,0.0913631313617558,0.08540744967758655,0.0794517679934173
1981-11-04,0.06650085002183914,0.0872011485973012,0.09105393563050286,0.08571439981460571,0.08037486399870857
1981-11-05,0.06175035238265991,0.08572071816754434,0.09138342733243951,0.08557489961385727,0.07976637189527502
1981-11-06,0.06218210607767105,0.08464797458038405,0.0916118027679806,0.08543539978563786,0.07925899680329511
1981-11-09,0.06304572522640228,0.08401297973383011,0.09163011759808153,0.08521214984357357,0.07879418208906562
1981-11-10,0.06347747147083282,0.08361658312311604,0.09157798731461038,0.08501679971814155,0.07845561212167272
1981-11-11,0.06520464271306992,0.08374586588089335,0.09146979884783388,0.08518419973552227,0.07889860062321066
1981-11-12,0.06736436486244202,0.08440749256566897,0.09162170955032647,0.08540744967758655,0.07919318980484663
1981-11-13,0.06261390447616577,0.08370899336541283,0.09167269609357903,0.08537954948842526,0.07908640288327148
1981-11-16,0.06175035238265991,0.08292699398203364,0.09191981002191796,0.08521214947104454,0.07850448892017112
1981-11-17,0.06304572522640228,0.08263619525514977,0.09171158865218823,0.08490519933402538,0.07809881001586252
1981-11-18,0.06520464271306992,0.08296155558652034,0.09142753368283132,0.08473774902522564,0.07804796436761996
1981-11-19,0.06520464271306992,0.0832218438516168,0.09120041031545968,0.0845981989055872,0.07799598749571472
1981-11-20,0.06563645601272583,0.08354167522033916,0.09120041031545968,0.0845981989055872,0.07799598749571472
1981-11-23,0.06261390447616577,0.083016339489149,0.09120540867023,0.08440289869904519,0.07760038872786038
1981-11-24,0.06218210607767105,0.08248447163766777,0.09105305042749202,0.08409594856202603,0.07713884669656003
1981-11-25,0.06347747147083282,0.08239377664618616,0.09029627951648916,0.0837331984192133,0.07717011732193743
1981-11-27,0.06520464271306992,0.08276762069934945,0.08976907540890652,0.08353784829378127,0.07730662117865603
1981-11-30,0.06434106081724167,0.0828434959187058,0.08884406057178652,0.08323089815676213,0.07761773574173773
1981-12-01,0.06434106081724167,0.08290419609419088,0.08776063854551124,0.08292394801974297,0.0780872574939747
1981-12-02,0.06477289646863937,0.08306435699122414,0.08688617822914795,0.08270069807767869,0.07851521792620943
1981-12-03,0.06390927731990814,0.08296928568567646,0.08643151301092403,0.08253324814140797,0.07863498327189192
1981-12-04,0.06563645601272583,0.08333962868758689,0.08658683731178214,0.08278434835374356,0.07898185939570497
1981-12-07,0.06606829911470413,0.08374750235564432,0.08682626926991464,0.0830354481935501,0.07924462711718556
1981-12-08,0.06477289646863937,0.08373900200038689,0.086875092900237,0.08314704820513726,0.07941900351003751
1981-12-09,0.06520464271306992,0.08384380098271003,0.08697964656011191,0.08325864821672439,0.07953764987333688
1981-12-10,0.06520464271306992,0.08392764016856855,0.08697964656011191,0.08325864821672439,0.07953764987333688
1981-12-11,0.06477289646863937,0.08388311225072627,0.08636795653459951,0.08309119828045368,0.07981444002630785
1981-12-14,0.06261390447616577,0.08328948911345868,0.08636795653459951,0.08309119828045368,0.07981444002630785
1981-12-15,0.06434106081724167,0.08326099064999318,0.08614615790751025,0.0832585982978344,0.08037103868815855
1981-12-16,0.06736436486244202,0.08401959238094883,0.08675813639659305,0.08353764824569225,0.08031716009479145
1981-12-17,0.0729776918888092,0.08607727317128816,0.08983815567231664,0.08403989821672439,0.07824164076113214
1981-12-18,0.07902360707521439,0.08928601913145574,0.09488664101874494,0.08493279851973057,0.07497895602071619
1981-12-21,0.07556848227977753,0.09096001464121654,0.09703850165504126,0.08557454831898212,0.07411059498292298
1981-12-22,0.0768638327717781,0.09263401182884468,0.09926698595408504,0.08649529851973056,0.07372361108537609
1981-12-23,0.07513672113418579,0.0935268095325986,0.10059509036762687,0.08733234852552414,0.07406960668342141
1981-12-24,0.07556848227977753,0.09435264696213083,0.1018922461877146,0.08811359852552414,0.07433495086333368
1981-12-28,0.07211416959762573,0.0941205183031756,0.1023918929924316,0.08856004886329175,0.0747282047341519
1981-12-29,0.07340952754020691,0.09426961466571478,0.10300519106647626,0.08914599902927875,0.07528680699208123
1981-12-30,0.07643207907676697,0.09517009109179805,0.10412014193273579,0.08992724902927876,0.07573435612582173
1981-12-31,0.07643207907676697,0.09589047223266468,0.10508084709192222,0.09068059884011745,0.07628035058831267
1982-01-04,0.07600029557943344,0.0963551778788289,0.10570828961903996,0.09146184884011746,0.07721540806119497
1982-01-05,0.07211416959762573,0.09572254303653405,0.10579331606697322,0.09188039898872376,0.0779674819104743
